gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,ID_ntb,dataID
1894859627,7ff48302-f762-11e1-a439-00145eb45e9a,urn:catalog:CAS:CAS-HERP:135689:25870fe564713fc498c8276c4614fb8c,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,LA JOYA (SOBRE CA.140),Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.608333,-97.041667,80,,1100,1100,0,0,1972-01-01T00:00:00Z,,,1972,5226604,5226604,PRESERVED_SPECIMEN,CAS,CAS-HERP,135689,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,"",2022-11-25T06:12:32Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,237,ID: 237
1894783477,264da7bf-9e07-4480-aab7-a76cd38c6e9c,urn:catalog:IBUNAM:CNAR:19725:27d5bee0f50707e42b2eb824efd176a5,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puerto del Aire,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.7175,-97.336111,90,,1190,1190,0,0,1998-10-25T00:00:00Z,25,10,1998,5226604,5226604,PRESERVED_SPECIMEN,IBUNAM,CNAR,19725,"",AJGH,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),DAV,,"",2022-11-24T20:12:57Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,238,ID: 238
1893337851,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:MZFC:13258:c1eae3f30f4714d39a8030ad583ddb93,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,PUERTO DE LA SOLEDAD,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.158333,-96.999722,,,1229,1229,0,0,1993-10-07T00:00:00Z,7,10,1993,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,13258,"",ART,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),ART,,"",2022-11-24T21:18:39Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,243,ID: 243
1893337847,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:NO APLICA:NO APLICA:d1889b6f95ad8feb65c6effcbcbd383b,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puente Grande,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.148056,-96.905833,,,707,707,0,0,2011-04-10T00:00:00Z,10,4,2011,5226604,5226604,HUMAN_OBSERVATION,FC-UNAM,NO APLICA,NO APLICA,"",RVG,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),RVG,,"",2022-11-24T21:18:39Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,244,ID: 244
1893337805,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:NO APLICA:NO APLICA:aaff71c3898085525e723a1dd9c8cdaa,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Camino entre Puerto Soledad y San Bernardino,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.161111,-96.998333,,,1181.5,1181.5,0,0,2011-04-11T00:00:00Z,11,4,2011,5226604,5226604,HUMAN_OBSERVATION,FC-UNAM,NO APLICA,NO APLICA,"",RVG,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),RVG,,"",2022-11-24T21:18:40Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,246,ID: 246
1893337796,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:MZFC:13257:bef093e9126d311b3eb2e8119b3395e7,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,PUERTO DE LA SOLEDAD,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.158333,-96.999722,,,1229,1229,0,0,1993-06-06T00:00:00Z,6,6,1993,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,13257,"",ART,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),ART,,"",2022-11-24T21:18:40Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,247,ID: 247
1893337786,3d349fc8-84bc-46f9-b4d7-f1b115a9c9d2,urn:catalog:FC-UNAM:MZFC:13256:bcb810d96055bdc0df0b1d53c06ddd8b,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,PUERTO DE LA SOLEDAD,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.158333,-96.999722,,,1229,1229,0,0,1993-06-06T00:00:00Z,6,6,1993,5226604,5226604,PRESERVED_SPECIMEN,FC-UNAM,MZFC,13256,"",LCM,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),LCM,,"",2022-11-24T21:18:36Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,248,ID: 248
1893321085,dcb23fa1-3f1a-4678-b11d-249787e79cae,urn:catalog:IBUNAM:CNAR:2713:01924b5d78d13584d95a62936362f033,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Chignahuapan,Puebla,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,19.84,-98.03,80,,1150,1150,0,0,1980-04-06T00:00:00Z,6,4,1980,5226604,5226604,PRESERVED_SPECIMEN,IBUNAM,CNAR,2713,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Refugio Vela Rivera,,"",2022-11-25T11:18:32Z,"",GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,249,ID: 249
1893320983,dcb23fa1-3f1a-4678-b11d-249787e79cae,urn:catalog:IBUNAM:CNAR:10094:b26b19a85c8e33d49ed75f124590957c,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,Puerto del Aire,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,18.7,-97.34,90,,1200,1200,0,0,1994-06-10T00:00:00Z,10,6,1994,5226604,5226604,PRESERVED_SPECIMEN,IBUNAM,CNAR,10094,"",NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. Otley; F. Muñoz,,"",2022-11-25T11:18:30Z,"",GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,250,ID: 250
1893253178,9c41cbeb-e8d5-4c25-a3d1-a82972b61391,urn:catalog:INECOL:NO APLICA:NO APLICA:5dff916d0c73103b109b4ca4f8b37523,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"(Cope, 1864)",MX,2.2 km al este de Tembladeras,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.515419,-97.09515,80,,1451,1451,0,0,2011-06-02T00:00:00Z,2,6,2011,5226604,5226604,HUMAN_OBSERVATION,INECOL,NO APLICA,NO APLICA,"",JLAL,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),JLAL,,"",2022-11-25T08:40:15Z,"",COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,251,ID: 251
1457617676,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://conabio.inaturalist.org/observations/5600462,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"",Puebla,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.614727,-97.737698,30536,,,,,,2012-12-06T10:51:00Z,6,12,2012,5226604,5226604,HUMAN_OBSERVATION,iNaturalist,Observations,5600462,"",Ernesto,2017-04-07T17:33:07Z,CC_BY_NC_4_0,Mayra Juárez Castillo,Mayra Juárez Castillo,,"",2022-11-25T05:32:49Z,StillImage,COORDINATE_ROUNDED,259,ID: 259
1453196466,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://conabio.inaturalist.org/observations/4499256,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"",Puebla,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,18.758984,-97.340755,30632,,,,,,2016-08-18T04:40:00Z,18,8,2016,5226604,5226604,HUMAN_OBSERVATION,iNaturalist,Observations,4499256,"",ric_ramirez,2016-11-05T16:06:50Z,CC_BY_NC_4_0,ric_ramirez,ric_ramirez,,"",2022-11-25T04:49:04Z,StillImage,COORDINATE_ROUNDED,260,ID: 260
1306585420,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://conabio.inaturalist.org/observations/4041568,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"",Puebla,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.051398,-97.883968,30508,,,,,,2015-05-20T13:41:00Z,20,5,2015,5226604,5226604,HUMAN_OBSERVATION,iNaturalist,Observations,4041568,"",Ernesto,2016-09-05T20:50:18Z,CC_BY_NC_4_0,Mayra Juárez Castillo,Mayra Juárez Castillo,,"",2022-11-25T04:49:19Z,StillImage,COORDINATE_ROUNDED,302,ID: 302
1145618115,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:57466?seid=113725,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"La Puerta, 31 mi SW Orizaba",Puebla,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.529832447632,-97.4381165331833,21824,,2134,0,,,1952-07-31T00:00:00Z,31,7,1952,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:57466,1188,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Robert K. Selander,,"",2022-11-29T17:23:10Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,305,ID: 305
1145618109,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:57465?seid=527141,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"La Puerta, 31 mi SW Orizaba",Puebla,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.529832447632,-97.4381165331833,21824,,2134,0,,,1952-07-31T00:00:00Z,31,7,1952,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:57465,1187,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Robert K. Selander,,"",2022-11-29T17:23:25Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,306,ID: 306
1145497999,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:191069?seid=222372,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,forest W of La Joya,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.615,-97.031667,300,,2125,0,,,1982-08-28T00:00:00Z,28,8,1982,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:191069,315,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"","Collector(s): David M. Darda, Stanley K. Sessions",,"",2022-11-29T17:23:14Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,308,ID: 308
1145497996,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:191067?seid=1766390,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,forest W of La Joya,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.615,-97.031667,300,,2125,0,,,1982-08-28T00:00:00Z,28,8,1982,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:191067,313,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"","Collector(s): David M. Darda, Stanley K. Sessions",,"",2022-11-29T17:23:34Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,309,ID: 309
1145497981,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:191066?seid=1280821,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,forest W of La Joya,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.615,-97.031667,300,,2125,0,,,1982-08-26T00:00:00Z,26,8,1982,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:191066,264,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"","Collector(s): David M. Darda, Stanley K. Sessions",,"",2022-11-29T17:23:20Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,310,ID: 310
1145497972,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:191065?seid=1548639,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,1.5 km S (by dirt road) Puerto del Aire,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.6831584458192,-97.3439477978662,1922,,,,,,1981-11-06T00:00:00Z,6,11,1981,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:191065,94,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"","Collector(s): David M. Darda, Stanley K. Sessions",,"",2022-11-29T17:23:21Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,311,ID: 311
1145497971,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:191070?seid=36027,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,La Joya,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.6114488008674,-97.0272762951915,1292,,2100,0,,,1981-10-23T00:00:00Z,23,10,1981,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:191070,1232,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): David B. Wake,,"",2022-11-29T17:23:08Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,312,ID: 312
1145497966,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:191068?seid=1601657,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,forest W of La Joya,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.615,-97.031667,300,,2125,0,,,1982-08-28T00:00:00Z,28,8,1982,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:191068,314,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"","Collector(s): David M. Darda, Stanley K. Sessions",,"",2022-11-29T17:23:20Z,"",COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,313,ID: 313
1145448982,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:146942?seid=1106107,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"4.2 mi W [by Mexico Rte. 150] Acultzingo, then E by dirt road 0.5 mi",Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.6901021403373,-97.3358916294954,2385,,,,,,1977-07-11T00:00:00Z,11,7,1977,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:146942,1058,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): John E. Cadle,,"",2022-11-29T17:23:33Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,314,ID: 314
1145448968,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:146943?seid=998911,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"4.2 mi W [by Mexico Rte. 150] Acultzingo, then E by dirt road 0.5 mi",Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.6901021403373,-97.3358916294954,2385,,,,,,1977-07-11T00:00:00Z,11,7,1977,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:146943,1059,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): John E. Cadle,,"",2022-11-29T17:23:13Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,315,ID: 315
1145448927,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:146941?seid=662165,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,4.2 mi W [by Mexico Rte. 150] Acultzingo then E by Dird Rd. 0.5 mi,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.6901021403373,-97.3358916294954,2385,,,,,,1977-07-11T00:00:00Z,11,7,1977,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:146941,1057,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): John E. Cadle,,"",2022-11-29T17:23:29Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,316,ID: 316
1145438000,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:137081?seid=29774,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"forest along dirt road 0.8 km S Mexico Hwy. 150, at Puerto del Aire",Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.6901021305946,-97.3392257084234,1522,,2325,0,,,1976-02-01T00:00:00Z,1,2,1976,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:137081,M-2984,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"","Collector(s): H. Bradley Shaffer, James Hanken",,"",2022-11-29T17:23:25Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,317,ID: 317
