gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,ID_ntb,dataID
1145430137,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:130000?seid=884083,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,Cumbres de Acultzingo [just S Puerto del Aire],Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.711111,-97.345278,1042,,2438,0,,,1974-01-01T00:00:00Z,1,1,1974,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:130000,"","Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): James F. Lynch,,"",2022-11-29T17:23:27Z,"",COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,318,ID: 318
1145413139,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:114710?seid=1620569,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"La Joya, vicinity of Mexico Hwy. 140",Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.6114488008674,-97.0272762951915,1292,,,,,,1974-01-18T00:00:00Z,18,1,1974,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:114710,M-1609,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): James F. Lynch,,"",2022-11-29T17:23:18Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,319,ID: 319
1145409238,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:111213?seid=1081226,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"1 km W town of La Joya, off Hwy. 140 NW of Jalapa-Enríquez",Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.6111717819439,-97.0381105518999,2542,,,,,,1972-12-18T00:00:00Z,18,12,1972,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:111213,7425,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"","Collector(s): Samuel S. Sweet, Theodore J. Papenfuss",,"",2022-11-29T17:23:35Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,320,ID: 320
1145404288,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:106763?seid=125896,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,Puerto del Aire,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.699722,-97.338056,1172,,,,,,1973-01-01T00:00:00Z,1,1,1973,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:106763,7879,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Theodore J. Papenfuss,,"",2022-11-29T17:23:12Z,"",COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,321,ID: 321
1145404265,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:106764?seid=646309,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,Puerto del Aire,Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,18.699722,-97.338056,1172,,,,,,1973-01-01T00:00:00Z,1,1,1973,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:106764,7880,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Theodore J. Papenfuss,,"",2022-11-29T17:23:12Z,"",COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,322,ID: 322
1145403865,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:106322?seid=234876,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,E edge of town of La Joya (in bromeliads),Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.6114488008674,-97.0272762951915,1292,,,,,,1972-12-18T00:00:00Z,18,12,1972,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:106322,7419,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Samuel S. Sweet,,"",2022-11-29T17:23:27Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,323,ID: 323
1145403847,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:106323?seid=769444,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,E edge of town of La Joya (in bromeliads),Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.6114488008674,-97.0272762951915,1292,,,,,,1972-12-18T00:00:00Z,18,12,1972,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:106323,7420,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Samuel S. Sweet,,"",2022-11-29T17:23:12Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,324,ID: 324
1145403799,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:106324?seid=1370484,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,E edge of town of La Joya (in bromeliads),Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.6114488008674,-97.0272762951915,1292,,,,,,1972-12-18T00:00:00Z,18,12,1972,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:106324,7421,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Samuel S. Sweet,,"",2022-11-29T17:23:35Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,325,ID: 325
1145403770,09c4287e-e6d5-4552-a07f-bff8a00833d8,http://arctos.database.museum/guid/MVZ:Herp:106325?seid=862462,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,E edge of town of La Joya (in bromeliads),Veracruz,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,19.6114488008674,-97.0272762951915,1292,,,,,,1972-12-18T00:00:00Z,18,12,1972,5226604,5226604,PRESERVED_SPECIMEN,MVZ,Herp,MVZ:Herp:106325,7422,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-01-27T00:00:00Z,CC0_1_0,"",Collector(s): Samuel S. Sweet,,"",2022-11-29T17:23:28Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,326,ID: 326
812636371,8eddc200-f535-4c65-9b4d-f723eafe607e,urn:catalog:PSM:Herp:Herp-10273,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,Orizaba,Veracruz,PRESENT,,f56c5f80-055c-11d8-b84e-b8a03c50a862,18.8506512242782,-97.103355637267,,,,,,,1998-05-21T00:00:00Z,21,5,1998,5226604,5226604,PRESERVED_SPECIMEN,PSM,Herp,Herp-10273,"","",,CC0_1_0,"","DeGrauw, E.",,Native,2022-11-25T07:49:40Z,"",COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,332,ID: 332
657469674,7a25f7aa-03fb-4322-aaeb-66719e1a9527,b1aaa202-e45e-448f-ac56-7067a3b9a3f1,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1971-08-28T00:00:00Z,28,8,1971,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,127178,"","",,CC0_1_0,"",JW Wright Ceron,,Native,2022-11-25T06:26:44Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,387,ID: 387
657469673,7a25f7aa-03fb-4322-aaeb-66719e1a9527,46fb8638-56ea-472c-8e0a-a23d7d0b8077,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1971-08-28T00:00:00Z,28,8,1971,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,127177,"","",,CC0_1_0,"",JW Wright Ceron,,Native,2022-11-25T06:26:36Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,388,ID: 388
657464664,7a25f7aa-03fb-4322-aaeb-66719e1a9527,09352480-648a-45e5-a7e9-624414b71406,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,3.2 km S. of Mex Hwy 150 at Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.6806586048673,-97.3300584610309,,,,,,,1976-02-01T00:00:00Z,1,2,1976,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,122493,M2979,"",,CC0_1_0,"","",,Native,2022-11-25T06:26:32Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,389,ID: 389
657464663,7a25f7aa-03fb-4322-aaeb-66719e1a9527,3547fd00-b3ac-46dc-84a6-c8e962840d47,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1976-02-01T00:00:00Z,1,2,1976,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,122492,M2983,"",,CC0_1_0,"","",,Native,2022-11-25T06:26:36Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,390,ID: 390
657464662,7a25f7aa-03fb-4322-aaeb-66719e1a9527,2b45ae5a-36aa-4410-bb3f-f7d0b105a702,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1976-02-01T00:00:00Z,1,2,1976,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,122491,M2982,"",,CC0_1_0,"","",,Native,2022-11-25T06:26:35Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,391,ID: 391
657464661,7a25f7aa-03fb-4322-aaeb-66719e1a9527,6140886b-d965-4919-b3bd-36ee7195c296,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1976-02-01T00:00:00Z,1,2,1976,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,122490,M2981,"",,CC0_1_0,"","",,Native,2022-11-25T06:26:38Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,392,ID: 392
657464660,7a25f7aa-03fb-4322-aaeb-66719e1a9527,59b3d5c8-29e5-4d80-86d8-e3634e218396,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1976-02-01T00:00:00Z,1,2,1976,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,122489,M2980,"",,CC0_1_0,"","",,Native,2022-11-25T06:26:18Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,393,ID: 393
657452217,7a25f7aa-03fb-4322-aaeb-66719e1a9527,75cb1d78-3d63-46e6-b25d-390a40b59334,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"La Joya, Mex Hwy 140",Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,19.6089458992771,-97.0333844322499,,,,,,,1974-01-18T00:00:00Z,18,1,1974,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,109959,"","",,CC0_1_0,"",J. Lynch,,Native,2022-11-25T06:26:20Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,394,ID: 394
657451448,7a25f7aa-03fb-4322-aaeb-66719e1a9527,cddc3492-6287-4b81-b414-89084d5ac364,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"La Joya, Mex Hwy 140",Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,19.6089458992771,-97.0333844322499,,,,,,,1974-01-18T00:00:00Z,18,1,1974,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,109265,KC 675,"",,CC0_1_0,"",J. Lynch,,Native,2022-11-25T06:26:45Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,395,ID: 395
657451446,7a25f7aa-03fb-4322-aaeb-66719e1a9527,dd0e6cd1-1441-45b6-a701-6e72a135af14,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1969-01-17T00:00:00Z,17,1,1969,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,109263,KC 71,"",,CC0_1_0,"",RW McDiarmid,,Native,2022-11-25T06:26:28Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,396,ID: 396
657417683,7a25f7aa-03fb-4322-aaeb-66719e1a9527,d2d1d41c-19fc-4015-ba1c-f795c3fa7088,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1971-08-29T00:00:00Z,29,8,1971,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,75510,"","",,CC0_1_0,"",Ceron & Wright,,Native,2022-11-25T06:26:27Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,397,ID: 397
657417682,7a25f7aa-03fb-4322-aaeb-66719e1a9527,c1302d20-eaa8-4485-b730-a627ab35565c,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1971-08-28T00:00:00Z,28,8,1971,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,75509,"","",,CC0_1_0,"",Ceron & Wright,,Native,2022-11-25T06:26:44Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,398,ID: 398
657417681,7a25f7aa-03fb-4322-aaeb-66719e1a9527,ae807214-2329-455e-baf2-d99ec8acce4c,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1971-08-29T00:00:00Z,29,8,1971,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,75508,"","",,CC0_1_0,"",Ceron & Wright,,Native,2022-11-25T06:26:25Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,399,ID: 399
657417680,7a25f7aa-03fb-4322-aaeb-66719e1a9527,f484b262-1a18-41d2-8892-596841e022a2,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,0.5 mi. S Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006576475711,-97.3333886042029,,,,,,,1971-08-29T00:00:00Z,29,8,1971,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,75507,"","",,CC0_1_0,"",Ceron & Wright,,Native,2022-11-25T06:26:47Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,400,ID: 400
657410047,7a25f7aa-03fb-4322-aaeb-66719e1a9527,63106932-bae8-4435-a3cd-609d2bb47852,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"2 mi s. Puerto del Aire, SW Acultzingo",Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.6806585464269,-97.3500589344843,,,,,,,1970-04-03T00:00:00Z,3,4,1970,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,67704,"","",,CC0_1_0,"",R.W. McDiarmid,,Native,2022-11-25T06:26:39Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,401,ID: 401
657410046,7a25f7aa-03fb-4322-aaeb-66719e1a9527,76b6bb08-4a8f-4695-b684-ccba144f1c64,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,4 mi. SE Puerto del Aire,Veracruz,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,18.7006578033034,-97.2800573415369,,,,,,,1970-04-03T00:00:00Z,3,4,1970,5226604,5226604,PRESERVED_SPECIMEN,LACM,Herps,67703,"","",,CC0_1_0,"",R.W. McDiarmid,,Native,2022-11-25T06:26:19Z,"",COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY,402,ID: 402
543723460,cece4fc2-1fec-4bb5-a335-7252548e3f0b,urn:catalog:CAS:SUR:16195,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"above Acultzingo, Cumbres",Veracruz,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,18.700556,-97.336361,,,,,,,1941-01-01T00:00:00Z,,,1941,5226604,5226604,PRESERVED_SPECIMEN,CAS,SUR,16195,"","",,CC0_1_0,"","",,"",2022-11-29T16:27:50Z,StillImage,COORDINATE_ROUNDED,410,ID: 410
543723459,cece4fc2-1fec-4bb5-a335-7252548e3f0b,urn:catalog:CAS:SUR:16194,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,"above Acultzingo, Cumbres",Veracruz,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,18.700556,-97.336361,,,,,,,1941-01-01T00:00:00Z,,,1941,5226604,5226604,PRESERVED_SPECIMEN,CAS,SUR,16194,"","",,CC0_1_0,"","",,"",2022-11-29T16:27:50Z,StillImage,COORDINATE_ROUNDED,411,ID: 411
543486001,cece4fc2-1fec-4bb5-a335-7252548e3f0b,urn:catalog:CAS:HERP:140365,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,Puerte del Aire,Veracruz,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,18.700639,-97.336389,,,,,,,1973-12-22T00:00:00Z,22,12,1973,5226604,5226604,PRESERVED_SPECIMEN,CAS,HERP,140365,"","",,CC0_1_0,"",P.G. Haneline,,"",2022-11-29T16:28:04Z,StillImage,COORDINATE_ROUNDED,412,ID: 412
543485230,cece4fc2-1fec-4bb5-a335-7252548e3f0b,urn:catalog:CAS:HERP:139672,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,Puerte del Aire,Veracruz,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,18.700639,-97.336389,,,,,,,1973-12-22T00:00:00Z,22,12,1973,5226604,5226604,PRESERVED_SPECIMEN,CAS,HERP,139672,"","",,CC0_1_0,"",P.G. Haneline,,"",2022-11-29T16:27:42Z,StillImage,COORDINATE_ROUNDED,413,ID: 413
543484356,cece4fc2-1fec-4bb5-a335-7252548e3f0b,urn:catalog:CAS:HERP:138886,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,Puerte del Aire,Veracruz,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,18.700639,-97.336389,,,,,,,1973-12-22T00:00:00Z,22,12,1973,5226604,5226604,PRESERVED_SPECIMEN,CAS,HERP,138886,"","",,CC0_1_0,"",P.G. Haneline,,"",2022-11-29T16:27:54Z,StillImage,COORDINATE_ROUNDED,414,ID: 414
543480804,cece4fc2-1fec-4bb5-a335-7252548e3f0b,urn:catalog:CAS:HERP:135689,Animalia,Chordata,Squamata,,Anguidae,Abronia,Abronia graminea,,SPECIES,"Abronia graminea (Cope, 1864)",Abronia graminea,"",MX,La Joya (on Hwy 140),Veracruz,PRESENT,,66522820-055c-11d8-b84e-b8a03c50a862,19.6506139633374,-97.0333845685028,,,,,,,1972-12-18T00:00:00Z,18,12,1972,5226604,5226604,PRESERVED_SPECIMEN,CAS,HERP,135689,7528,"",,CC0_1_0,"",T.J. Papenfuss,,"",2022-11-29T16:27:55Z,StillImage,COORDINATE_REPROJECTED,415,ID: 415
